983,"CALCULO DIFERENCIAL E INTEGRAL                                                                      ","Frank Ayres, Jr                                                                                     ","Elliot Mendelson                                                                                    "
984,"ANALISIS ESTRUCTURADO MODERNO","Edward Yourdon",
985,"THINKPAD I SERIES 1400/1500",IBM,
986,"SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero"
987,"APLIQUE FOX PRO 2.6 PARA WINDOWS                                                                    ","Jones                                                                                               ","                                                                                                    "
988,"ARQUITECTURA DE COMPUTADORES",Anasagasti,Angulo
989,"LA AGUADA DEL PUMA","Pompeyo Lugo M?ndez",
990,"EPSON FX-850/1050","EPSON AMERICA",
991,"SISTEMAS ELECTRONICOS DE TELECOMUNICACION","DUNGAN, FRANK R.",
992,"CALCULO Y CONSTRUCCION DE CIRCUITOS CON CONTACTORE","ROLDAN VILORIA, JOSE",
993,"REPUBLICA BOLIVARIANA DE VENEZUELA - CUADERNO DE L","EMBAJADA DE VENEZUELA",
994,"GESTAO DE TURISMO MUNICIPAL: TEORIA E PRATICA DE P","DUNCAN - GUERRIER",ROBERTSON
995,"LA ESCUELA DEL TECNICO ELECTRICISTA - TOMO II","BEEREN, von HANS",
996,"PENINSULA VALDES Y LITORAL PATAGONICO","CLARIN VIAJES",
998,"LINEAS DE TRANSMISION","SANADA, ADOLFO","FRAIRE, JORGE"
999,"TU TIENES EL PODER DE ALCANZAR LAS RIQUEZAS","TREVISAN, LAURO",
1000,"PASCAL Y ESTRUCTURA DE DATOS",Dale,Lilly
1001,"PASCAL Y ESTRUCTURA DE DATOS",Dale,Lilly
1002,"FoxPro Microsoft Getting Started","Fox Software",
1003,"PASCAL Y ESTRUCTURA DE DATOS",Dale,Lilly
1004,"PASCAL Y ESTRUCTURA DE DATOS",Dale,Lilly
1005,"ENGENHARIA DE AUTOMACAO INDUSTRIAL",DESCONOCIDO,
1006,"APLIQUE FOX PRO 2.6 PARA WINDOWS",Jones,
1007,"APLIQUE FOX PRO 2.6 PARA WINDOWS",Jones,
1008,"PC TOOLS: DATA RECOVERY DOS SHELL","CENTRAL POINT SOFTWARE",
1009,"THE NORTON ANTIVIRUS","NORTON, PETER",
1010,QUIMICA,"Chang, Raymond","College, Williams"
1011,"MINI DICCIONARIO PARA TORPES                                                                        ","Enrike J. del Teso                                                                                  ","                                                                                                    "
1012,"METODOS NUMERICOS PARA INGENIEROS c/ APLIC. p/ PC                                                   ","Chapra                                                                                              ","Canale                                                                                              "
1013,"MECANICA VECTORIAL PARA INGENIEROS - ESTATICA                                                       ","Beer                                                                                                ","Johnston                                                                                            "
1014,"SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero"
1015,"ANALISIS ESTRUCTURADO MODERNO","Edward Yourdon",
1016,"LA AGUADA DEL PUMA","Pompeyo Lugo M?ndez",
1017,"TARIFAS DE ENERGIA EL?TRICA","ROBERTO BITU","PAULO BORN"
1018,"MICROSOFT MS-DOS SHELL USER?S GUIDE","MICROSOFT CORPORATION",
1019,"QUATTRO PRO GETTING STARTED 2.0",BORLAND,
1020,"FISICA 1","Halliday - Resnick",Krane
1021,"FISICA 2","Halliday - Resnick",Krane
1022,"SISTEMA DE RIEGO INTELIGENTE BASADO EN L?GICA DIFUSA","Lia Maricel Mart?nez M?ndez","Mar?a Cecilia Casco Romero"
1023,"EL ARTE Y LA CIENCIA DE LA PROTECCION POR RELEVADORES","C. RUSSELL MASON",
1024,"GEOMETRIA ANALITICA                                                                                 ","Kindle                                                                                              ","                                                                                                    "
1025,"GEOMETRIA ANALITICA                                                                                 ","Kindle                                                                                              ","                                                                                                    "
1026,"MECANICA VECTORIAL PARA INGENIEROS - DINAMICA                                                       ","Beer                                                                                                ","Johnston                                                                                            "
1027,"TEORIA DE CONJUNTOS Y TEMAS AFINES                                                                  ","Lipschutz                                                                                           ","                                                                                                    "
1028,"TEORIA DE CONJUNTOS Y TEMAS AFINES                                                                  ","Lipschutz                                                                                           ","                                                                                                    "
1029,"UNA HISTORIA BREVE PARA NUESTROS VISITANTES","Jos? M. Muria",
1030,PSICOLOGIA,"MORRIS, CHARLES G.",
1031,"REMUNERACAO POR HABILIDADES E POR COMPETENCIAS                                                      ","ANDERSEN, ARTHUR                                                                                    ","                                                                                                    "
1032,"ANALISIS DE FORIER","HSU, HWEI P.",
1033,"MATEMATICAS AVANZADAS PARA INGENIERIA 2",Kreyszig,
1034,"MATEMATICAS AVANZADAS PARA INGENIERIA 1",Kreyszig,
1035,"ALGEBRA LINEAL CON APLICACIONES","Nicholson, W.",
1036,"GEOMETRIA ANALITICA","PHILLIPS, H.B.",
1037,"MANUAL DE ELECTRICIDAD INDUSTRIAL I",Harper,
1038,"POESIAS REUNIDAS                                                                                    ","Augusto Roa Bastos                                                                                  ","                                                                                                    "
1039,"POESIAS COMPLETAS Y OTROS TEXTOS","Herib Campos Cervera",
1040,"POESIAS Y CUENTOS COMPLETOS","Julio Correa",
1041,"POESIAS COMPLETAS Y OTROS TEXTOS","Eloy Fari?a N??ez",
1042,"ANTOLOGIA POETICA","Jose Luis Appleyard",
1043,"POESIAS COMPLETAS","Josefina Pl?",
1044,"ANTOLOGIA POETICA","Jose M. G?mez Sanjurjo",
1045,"ELVIO ROMERO - SUS MEJORES POEMAS","Elvio Romero",
1046,"ANTOLOGIA POETICA","Oscar Ferreiro",
1047,POESIA,"Teodoro S. Mongel?s.",
1048,"GUIA DEL MUSEO - ETNOGRAFIA PARAGUAYA                                                               ","Susnik, Branislava                                                                                  ","                                                                                                    "
1049,"THE NORTON COMMANDER - USER?S MANUAL","Norton, Peter",
1050,"EL PODER DE LA EXPRESION ORAL",Carbonell,
1051,"PARAGUAY - INFORMACIONES GENERALES Y TURISTICAS                                                     ","Ver?n, Victoria.                                                                                    ","                                                                                                    "
1052,"MANUAL DE CONSTRUCAO DE REDES",Electrobr?s,
1053,"MANUAL DE ELECTRICIDAD INDUSTRIAL I",HARPER,
1054,"CURSO DE MS-WORD 5.0 BASICO","MasterChip Computaci?n",
1055,"TEATRO ESCOGIDO","Josefina Pl?",
1056,"MIGRACIONES                                                                                         ","Eligio Ayala                                                                                        ","                                                                                                    "
1057,"LA PAZ DEL CHACO                                                                                    ","Paiva Alcorta                                                                                       ","                                                                                                    "
1058,"INSTALACIONES ELECTRICAS GENERALES",,
1059,"Amadeus - Paraguay. Guia de Referencia Rapida",,
1060,"Engenharia da Informacao - Introducao",Martin,
1061,"TEATRO BREVE","Mario Halley Mora",
1062,"ETNOGRAFIA DEL CHACO","Alfred Metraux",
1063,"FRANCIA, UN HOMBRE INTERMINABLE","Efra?n Enr?quez Gam?n",
1064,"MITOS INDIGENAS DEL PARAGUAY","Francisco Perez-Maricevich",
1065,"ARRIERO PORTE","Miguel Angel Pangrazio",
1066,"POBREZA Y POLITICAS SOCIALES EN EL PARAGUAY","Ram?n Fogel",
1067,"INSTALACION ELECTRICA DE BAJA TENSION                                                               ","KEMPER - MESSEGUER                                                                                  ","KHIARA - HERREROS                                                                                   "
1068,"POESIA COMPLETA",Dom?nguez,
1069,"LA REVOLUCION DE LA INDEPENDENCIA -14 Y 15 DE MAYO                                                  ","Garay                                                                                               ","Ben?tez                                                                                             "
1070,"ETAPAS DE MI VIDA",Maiz,
1071,"ORIGENES DE LA GUERRA DE LA TRIPLE ALIANZA","Horton Box",
1072,"SOLANO LOPEZ-SOLDADO DE LA GLORIA Y EL INFORTUNIO",Bray,
1073,"EL PARAGUAY INDEPENDIENTE",Cardozo,
1074,"EL PARAGUAY COLONIAL",Cardozo,
1075,"EL FUSILAMIENTO DEL OBISPO PALACIOS Y LOS TRIBUNAL",Godoi,
1076,"BREVE HISTORIA DEL PARAGUAY","Efraim Cardozo",
1077,"EL DOCTOR FRANCIA","Rengger - Carlyle",Demersay
1078,"FISICA CONCEPTOS Y APLICACIONES","Tippens, Paul",
1079,"CUENTOS - MICROCUENTOS Y ANTICUENTOS                                                                ","Mario Halley Mora                                                                                   ","                                                                                                    "
1080,"LA BABOSA                                                                                           ","Casaccia                                                                                            ","                                                                                                    "
1081,"LA POESIA Y LA NARRATIVA EN EL PARAGUAY",Perez-Maricevich,
1082,"TEORIA GENERAL DEL TURISMO","MANUEL RAM?REZ BLANCO",
1083,"EL LIBRO PRACTICO DE LOS GENERADORES, TRANSFORMADO",HARPER,
1084,"LA REVOLUCION COMUNERA DEL PARAGUAY","D?az Perez",
1085,"LA CONQUISTA ESPIRITUAL DEL PARAGUAY","Ru?z de Montoya",
1086,"EL COMUNISMO DE LAS MISIONES",Garay,
1087,"LA LLAGA",Casaccia,
1088,"BREVE ANTOLOGIA DE LA LITERATURA PARAGUAYA",Mendez-Faith,
1089,"HOMBRES Y EPOCAS DEL PARAGUAY- LIBRO PRIMERO",Bray,
1090,"CONTRA VIDA","Roa Bastos",
1091,"MADAME SUI","Roa Bastos",
1092,"LOS HUERTAS",Casaccia,
1093,"CUENTOS COMPLETOS",Pl?,
1094,"MADAME LYNCH Y SOLANO LOPEZ","Leyes de C.",
1095,ANTOLOGIA,Pane,
1096,"TEXTOS ESCOGIDOS",Gonz?lez,
1097,"BREVE DICCIONARIO DE LA LITERATURA PARAGAUYA",Mendez-Faith,
1098,"PROSA ESCOGIDA","Arsenio L?pez Decoud",
1099,"INSTALACIONES ELECTRICAS DE BAJA TENSION","Moreno Alfonso, Narciso","Cano Gonz?lez, Ram?n"
