"1866","SISTEMAS DE BASE DE DATOS - ADMINISTRACION Y USO","Tsai",,"1"
"1867","ADMINISTRACION - UNA PERSPECTIVA GLOBAL","Koontz","Weihrich","1"
"1868","INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO","Pressman",,"4"
"1869","PROGRAMACION EN QUICKBASIC 4.0/4.5","Joyanes",,"1"
"1870","SISTEMAS EXPERTOS Y MODELOS DE REDES PRO","Enrique castillo","Jose Gutierrez",
"1871","SISTEMAS OPERATIVOS - DISE?O E IMPLEMENTACION","Tanenbaum",,"1"
"1872","ARITMETICA - TEORICO PRACTICO","Baldor",,"1"
"1873","ALGEBRA","Baldor",,"1"
"1874","MACROECONOMIA","Dornbush","Fischer","4"
"1875","INTRODUCCION A LA ECONOMIA - ENFOQUE LATINOAMERICA","Paschoal Rossetti",,"7"
"1876","MERCADOTECNIA","Kotler",,"3"
"1877","MARKETING TOTAL","Braidot",,"3"
"1878","LA FERIA AMBULANTE DE LA FISICA","Walker",,"1"
"1879","FISICA - CAMPOS Y ONDAS","Alonso","Finn","1"
"1880","COMO HACER UNA TESIS?","Mercado",,"2"
"1881","COMO HACER UNA TESIS?","Mercado",,"2"
"1882","ANALISIS VECTORIAL (SPIE)","Murray R. Spiegel",,"Primera Edici?n"
"1883","INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO                                                       ","Pressman                                                                                            ","                                                                                                    ","4"
"1884","INGENIERIA DEL SOFTWARE - UN ENFOQUE PRACTICO                                                       ","Pressman                                                                                            ","                                                                                                    ","4"
"1885","COMO HACER UNA TESIS?","Mercado",,"2"
"1886","ECONOMIA                                                                                            ","Larroulet                                                                                           ","Moch?n                                                                                              ","1"
"1887","ECONOMIA                                                                                            ","Larroulet                                                                                           ","Moch?n                                                                                              ","1"
"1888","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Quinta Edici?n"
"1889","C?LCULO CONCEPTOS Y CONTEXTOS","James Stewart",,"tercera edici?n"
"1890","DICCIONARIO DE INFORMATICA INGLES - ESPA?OL","Olivetti",,"13"
"1891","UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 ","1"
"1892","COMO USAR FOX PRO 2                                                                                 ","Siegel                                                                                              ","                                                                                                    ","1"
"1893","UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 ","1"
"1894","UTILIZANDO FOX PRO 2                                                                                ","Slater - Arnott                                                                                     ","Jacobsen - Gotthelf                                                                                 ","1"
"1895","SICOLOGIA GENERAL","Gianninoto","Fern?ndez","1"
"1896","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Segunda Edici?n"
"1897","La Civilizaci?n Guarani","Moises S. Bertoni",,"1927"
"1898","ROBOTICS AGE IN THE BEGINING",,,"1"
"1899","DIGITAL CONTROL OF DYNAMIC SYSTEMS                                                                  ","                                                                                                    ","                                                                                                    ","1"
"1900","STOCHASTIC PROCESSES AND FILTERING THEORY",,,"1"
"1901","COMPUTATION OF THE DISCRETE FOURIER TRANSFORM                                                       ","                                                                                                    ","                                                                                                    ","1"
"1902","DESING CALCULATIONS",,,"1"
"1903","LATTICE RPG III COMPILER USER S MANUAL",,,"1"
"1904","COMPUTER - CONTROLLED SYSTEMS                                                                       ","                                                                                                    ","                                                                                                    ","1"
"1905","MATRICES                                                                                            ","Trevisan                                                                                            ","                                                                                                    ","1"
"1906","CORTE DE CONTROL                                                                                    ","                                                                                                    ","                                                                                                    ","1"
"1907","CLARION. DATABASE DEVELOPER                                                                         ","                                                                                                    ","                                                                                                    ","1"
"1908","CLARION. PROFESSIONAL DEVELOPER - ANNOTATED EXAMPL                                                  ","                                                                                                    ","                                                                                                    ","1"
"1909","CLUSTER DE ALTA DISPONIBILIDAD Y ALTO DESEMPE?O PA                                                  ","Osvaldo Miguel Gonzalez                                                                             ","                                                                                                    ","1"
"1910","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Segunda Edici?n"
"1911","CLARION. PROFESSIONAL DEVELOPER - UTILITIES GUIDE                                                   ","                                                                                                    ","                                                                                                    ","1"
"1912","INTRODUCTION TO PHISYCAL SYSTEM MODELLING                                                           ","Wellestead                                                                                          ","                                                                                                    ","1"
"1913","UNIT 14. VTAM. DEFINITION CONCEPTS                                                                  ","                                                                                                    ","                                                                                                    ","1"
"1914","INTRODUCTION TO OPEN SYSTEMS INTERCONNEC/IBM G3729                                                  ","                                                                                                    ","                                                                                                    ","1"
"1915","LATICE RPG II COMPILER USER S MANUAL",,,"1"
"1916","ALGORITMOS E ESTRUCTURA DE DADOS","Maura","Castilho","1"
"1917","ANALISE ESTRUCTURADA MODERNA","Conde","Ximenes","1"
"1918","PROGRAMACION EN C",,,"1"
"1919","O PROCESO DE ANALISE III",,,"1"
"1920","TURBO C REFERENCE GUIDE","Borland",,"1"
"1921","TURBO C USER S GUIDE","Borland",,"1"
"1922","INSTALACIONES ELECTRICAS DE BAJA TENSION","Narciso Moreno Alfonso.","Ramon Cano Gonzalez.","1"
"1923","IBM SISTEMA/3 SUBSET COBOL AND MANUAL",,,"1"
"1924","INTRODUCCION A LOS SISTEMAS DE INFORMACION",,,"1"
"1925","INTELIGENCIA ARTIFICIAL                                                                             ","                                                                                                    ","                                                                                                    ","1"
"1926","CURSO DE MODELAGEM DE DADOS","ITAIPU",,"1"
"1927","CORTE DE CONTROL                                                                                    ","Trevisan                                                                                            ","                                                                                                    ","1"
"1928","LOGICA GENERAL","Trevisan",,"1"
"1929","LOGICA GENERAL","Trevisan",,"1"
"1930","CURSO DE ANALISE DE SISTEMA",,,"1"
"1931","CURSO DE ANALISE DE SISTEMA",,,"1"
"1932","LENGUAJE DE PROGRAMACION COBOL                                                                      ","Vignau                                                                                              ","                                                                                                    ","1"
"1933","DISE?O DE PROGRAMACION EN COBOL                                                                     ","Rodriguez                                                                                           ","                                                                                                    ","1"
"1934","CLUSTER DE ALTA DISPONIBILIDAD Y ALTO DESEMPE?O PA                                                  ","Osvaldo Miguel Gonzalez Prieto                                                                      ","                                                                                                    ","1"
"1935","IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Grabiela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           ","1"
"1936","IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           ","1"
"1937","IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           ","1"
"1938","Derecho Civil","Francisco Centurion",,"2008"
"1939","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Segunda Edici?n"
"1940","LINEAR SYSTEM TEORY AND DESING                                                                      ","                                                                                                    ","                                                                                                    ","1"
"1941","CONJUNTOS CE23-CE35-CE34 - TRABAJOS TECNICOS                                                        ","                                                                                                    ","                                                                                                    ","1"
"1942","PROTECCION DE EQUIPOS ELECTRICOS Y ELECTRONICOS",,,"1"
"1943","PROTECCION DE EQUIPOS ELECTRICOS Y ELECTRONICOS",,,"1"
"1944","QUIMICA GENERAL                                                                                     ","Brady                                                                                               ","Humiston                                                                                            ","1"
"1945","QUIMICA GENERAL","Brady","Humiston","1"
"1946","CORROSAO","Gentil",,"1"
"1947","CORROSAO","Gentil",,"1"
"1948","TEGNOLOGIA DE TRATAMENTO DE AGUA","Dos Santos",,"1"
"1949","TECNOLOGIA DE TRATAMENTO DE AGUA","Dos Santos",,"1"
"1950","ELECTROMAGNETISMO                                                                                   ","Hayt                                                                                                ","                                                                                                    ","1"
"1951","LOS 7 HABITOS DE LA GENTE ALTAMENTE EFECTIVA","S. r. Covey.",,"1"
"1952","Derecho Civil","Francisco Centurion",,"2007"
"1953","REGLAMENTO GENERAL TECNICO DE SEGURIDAD, HIGIENE Y                                                  ","                                                                                                    ","                                                                                                    ","1"
"1954","ENGENHARIA DA INFORMA?AO - TECNICAS E ABORDAGENS","Martin","Finkelstein","1"
"1955","ENGENHARIA DA INFORMA?AO - TECNICAS E ABORDAGENS","Martin","Finkelstein","1"
"1956","SOCIOLOGIA","Shepard - Taylor","Southard","1"
"1957","SOCIOLOGIA","Shepard - Taylor","Southard","1"
"1958","PRINCIPIOS GENERALES DE ECONOMIA - SU APLICACION E","Hoyle","Whitehead","1"
"1959","DISPOSITIVOS ELECTRONICOS","Floyd",,"3"
"1960","DISPOSITIVOS ELECTRONICOS","Floyd",,"3"
"1961","DISPOSITIVOS ELECTRONICOS","Floyd",,"3"
"1962","DISPOSITIVOS ELECTRONICOS","Floyd",,"3"
"1963","C?digo Civil Paraguayo Comentado","Miguel Angel Pangrazio",,"Segunda edicion"
"1964","Derecho Civil","Francisco Centuri?n",,"2007"
"1965","ALGEBRA INTERMEDIA","Angel, Allen R.",,"4"
"1966","FUNDAMENTOS DE BASES DE DATOS","Korth","Silberschatz","1"
"1967","ALGEBRA ELEMENTAL","Angel, Allen R.",,"4"
"1968","SISTEMAS OPERATIVOS MODERNOS","Tannenbaum",,"1"
"1969","CALCULUS","APOSTOL",,"2"
"1970","COMO USAR FOXPRO 2.5                                                                                ","Siegel                                                                                              ","                                                                                                    ","1"
"1971","CONVERSION DE ENERGIA ELECTROMECANICA","Gourishankar",,"1"
"1972","PRACTICAS FUNDAMENTALES DE ELECTRICIDAD Y ELECTRON","Zbar","Sloop","1"
"1973","INGENIERIA DE LA ENERGIA ELECTRICA - MEDIDAS","Sobrevila",,"1"
"1974","INSTRUMENTACION ELECTRONICA MODERNA Y TECNICAS DE","Cooper","Helfrick","1"
"1975","HIGH - PERFORMANCE COMPUTER ARCHITECTURE                                                            ","Stone                                                                                               ","                                                                                                    ","1"
"1976","IMPLEMENTACION DE UN SISTEMA WORKFLOW INTEGRADO A                                                   ","Gabriela Teresita Lugo Vazquez                                                                      ","Pablo Benjamin Villasanti                                                                           ","1"
"1977","CIRCUITOS ELECTRICOS","EDMINISTER, JOSEPH A.",,"3"
"1978","INGENIERIA DE LA ENERGIA ELECTRICA - MAQUINAS","Sobrevila",,"1"
"1979","COMO USAR FOXPRO 2.5","Siegel",,"1"
"1980","COMO USAR FOXPRO 2.5","Siegel",,"1"
"1981","COMO USAR FOXPRO 2.5","Siegel",,"1"
"1982","CALCULO DIFERENCIAL E INTEGRAL","AYRES, FRANK","MENDELSON, ELLIOT","3"
"1983","OVERVIEW                                                                                            ","                                                                                                    ","                                                                                                    ","1"
"1984","MEMORY",,,"1"
"1985","VIRTUAL MEMORY",,,"1"
"1986","Derecho Civil","Francisco Centuri?n",,"2007"
"1987","Seguridad Informatica","Jesus Costas Santos",,
"1988","TECNICAS DE ESTUDIO PARA ENSE?ANZAS MEDIAS Y DE UN","Salas Parrilla",,"1"
"1989","TEORIA DAS LINHAS DE TRANSMISSAO I","Hedman",,"1"
"1990","THE FINITE ELEMENT METHOD FOR ENGENEERS","Huebner",,"1"
"1991","ECUACIONES DIFERENCIALES","Richard Bronson","Gabriel Costa","Terecera Edicion"
"1992","VIBRA?OES MECANICAS PARA ENGENHEIROS                                                                ","Marcio Tadeu de Almeida                                                                             ","                                                                                                    ","1"
"1993","ELECTROMAGNETISMO E OPTICA","WATAGHIN",,"1"
"1994","TRANSMISSAO DE ENERGIA ELETRICA","CAMARGO",,"1"
"1995","DICCIONARIO DE REFRANES","CAMPOS","BARELLA","1"
"1996","Derecho Civil","Francisco Centurion",,"2007"
"1997","TREINAMENTO EN LINGUAGEM C","Victorine Viviane Mizrahi",,"1"
"1998","LINGUAGEM C PROGRAMACAO E APLICACOES","Maximilian Emil Hehl",,"1"
"1999","REDES DE COMPUTADORES","Tanenbaum",,"1"
"2000","ANALISIS VECTORIAL","Hsu",,"1"
"2001","FISICA DO ESTADO SOLIDO","Cerqueira","Britto","1"
"2002","LLANEROS SOLITARIOS-HACKERS, LA GUERRILLA INFORMAT","ROBERTI","BONSEMBIANTE","1"
"2003","MANUAL DEL ELECTROTECNICO I","Moeller",,"1"
"2004","MANUAL DEL ELECTROTECNICO II","Moeller",,"1"
"2005","CIRCUITOS ELECTRICOS                                                                                ","Edminister                                                                                          ","                                                                                                    ","1"
"2006","ANALISIS INTRODUCTORIO DE CIRCUITOS                                                                 ","Boylestad                                                                                           ","                                                                                                    ","3"
"2007","OUTRA REUNIAO?","da Silveira Neto",,"3"
"2008","Derecho Civil","Francisco Centurion",,"2007"
"2009","MATEMATICAS SUPERIORES PARA INGENIEROS Y CIENTIFIC","Spiegel",,"1"
"2010","LA CASA VERDE","Vargas Llosa",,"1"
"2011","FUNDAMENTOS DA ELECTROTECNIA","Kassatkin",,"1"
"2012","ALTO PARANA... SU EDUCACION, SU REALIDAD Y SU PROY","TONA MENDOZA ALFONXO",,"1"
"2013","ALTO PARANA... SU EDUCACION, SU REALIDAD Y SU PROY","TONA MENDOZA ALFONOZO",,"1"
"2014","INTERNET PARA LEIGOS","Levine","Baroudi","2"
"2015","WINDOWS 95 REFERENCIA VISUAL","Watson",,"1"
"2016","AUTOCAD - GUIA DO USUARIO - VERSION 9.10.11","Hood",,"1"
"2017","ALGORITMOS                                                                                          ","DIRCEU DOUGLAS SALVETTI                                                                             ","LISBETE MADSEN BARBOSA                                                                              ","1"
"2018","dBASE III PLUS. INTERATIVO","JOAO ALEXANDRE MAGRI",,"4"
"2019","WORD 6 PARA WINDOWS PASO A PASO","CATAPULT",,"1"
"2020","WINDOWS 3","Schieb",,"1"
"2021","VENTURA - COMPLETO E TOTAL - VERSION 2","HOLT","BIRMELE","1"
"2022","MATEMATICAS ESPECIALES PARA COMPUTACION","Jose L. Garc?a V.",,"1"
"2023","INTRODUCAO A PROTECAO DOS SISTEMAS ELETR","AMADEU C. CAMINHA",,"7"
"2024","ENGENHARIA DA INFORMACAO","Jose A. Cipoli",,"1"
"2025","MANUAL DE EQUIPAMENTOS ELETRICOS","Joao Mamede Filho",,"1"
"2026","EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    ","1"
"2027","EJERCITARIO DE ALGORITMICA                                                                          ","Lic. V?ctor Br?tez                                                                                  ","                                                                                                    ","1"
"2028","CALCULUS - VOLUMEN 2","APOSTOL, TOM M.",,"2"
"2029","MANUAL DE EQUIPAMENTOS ELETRICOS","Joao Mamede Filho",,"1"
"2030","EJERCITARIO DE ALGORITMICA","Lic. V?ctor Br?tez",,"1"
"2031","METODOLOGIA DE LA PROGRAMACION                                                                      ","RODRIGUEZ                                                                                           ","                                                                                                    ","1"
"2032","RESE?A DE LA HISTORIA DE LOS ESTADOS UNIDOS                                                         ","GRAY                                                                                                ","OLSON                                                                                               ","1"
"2033","PLANO MUNICIPAL DE EDUCA?AO TURISTICA                                                               ","SALETE MOCELIN                                                                                      ","                                                                                                    ","1"
"2034","BIOTA: CATALOGO DE VERTEBRADOS DEL AREA DE ITAIPU                                                   ","ITAIPU                                                                                              ","                                                                                                    ","1"
"2035","BIOTA: CATALOGO DE VERTEBRADOS DEL AREA DE ITAIPU                                                   ","ITAIPU                                                                                              ","                                                                                                    ","1"
"2036","EL DESAFIO MUNDIAL","JEAN - JACQUES","SERVAN - SCHREIBER","1"
"2037","ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION","SENN",,"2"
"2038","ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION","SENN",,"2"
"2039","ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION","SENN",,"2"
"2040","ANALISIS Y DISE?O DE SISTEMAS DE INFORMACION","SENN",,"2"
"2041","MATEMATICAS PARA COMPUTACION","Lipschutz",,"1"
"2042","ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",,"3"
"2043","CONTABILIDAD SUPERIOR","FOWLER NEWTON",,"1"
"2044","INTRODUCCION A LOS CALCULOS EN INGENIERIA QUIMICA","Alberto J. Moya L?pez","FRANCISCO Ep?nola Lozano","1"
"2045","INTRODUCCION AL ESTUDIO DE LA ECONOMIA","Efrain enrriquez Gam?n",,"septima edicion"
"2046","ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",,"3"
"2047","ARQUITECTURA DE COMPUTADORAS","MORRIS MANO",,"3"
"2048","ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",,"3"
"2049","ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",,"3"
"2050","FISICA GENERAL","Frederick J. Bueche","Eugene Hetch","10? Edicion"
"2051","ANALISIS Y DISE?O DE SISTEMAS","KENDALL Y KENDALL",,"3"
"2052","CONTABILIDAD SUPERIOR","FOWLER NEWTON",,"1"
"2053","CONTABILIDAD BASICA                                                                                 ","FOWLER NEWTON                                                                                       ","                                                                                                    ","1"
"2054","CUESTIONES CONTABLES","FOWLER NEWTON",,"1"
"2055","CUESTIONES FUNDAMENTALES DE AUDITORIA","FOWLER NEWTON",,"1"
"2056","AUDITORIA APLICADA","FOWLER NEWTON",,"1"
"2057","AUDITORIA APLICADA","FOWLER NEWTON",,"1"
"2058","HABLEMOS INGLES","ROMEISER - BRUNO","RICE","1"
"2059","HABLEMOS INGLES                                                                                     ","ROMEISER - BRUNO                                                                                    ","RICE                                                                                                ","1"
"2060","HABLEMOS INGLES","ROMEISER - BRUNO","RICE","1"
"2061","LEY DE COULOMB","Francis W.Sears","Marr W.Zemansky","1"
"2062","ADMINISTRACION: UN ENFOQUE BASADO EN COMPETENCIAS","Hellriegel, Don","Jackson, Susan - Slocum, John","10"
"2063","ALGEBRA LINEAL","Juan de Burgos Roman",,"1"
"2064","Inteligencia Artificial un Enfoque Moderno","Stuart Russell","Peter Norvig","Segunda Edici?n"
"2065","HABLEMOS INGLES","ROMEISER - BRUNO","RICE","1"
"2066","HABLEMOS INGLES                                                                                     ","ROMEISER - BRUNO                                                                                    ","RICE                                                                                                ","1"
"2067","INTRODUCCION A LA CIENCIA JURIDICA","FRESCURA Y CANDIA",,"2"
"2068","ADMINISTRACION","Stoner, Freeman","Gilbert Jr.","6"
"2069","INTRODUCCION A LA CIENCIA JURIDICA","FRESCURA Y CANDIA",,"2"
"2070","INTRODUCCION AL DERECHO","MOUCHET","ZORRAQUIN","10"
"2071","FUNDAMENTOS DE COMPILADORES","LEMONE",,"1"
"2072","ESTATICA DE FLUIDOS","Francis W. Sears","Mark W Zemansky","1"
"2073","ADMINISTRACION: UN ENFOQUE BASADO EN COMPETENCIAS","Hellriegel, Don","Jackson, Susan - Slocum, John","10"
"2074","INGENIERIA DE CONTROL MODERNA","Katsuhiko Ogata",,"2"
"2075","LA GUIA DE SCHEMER","FERGUSON",,"1"
"2076","CURSO DE REDACCION","Vivaldi",,"26"
"2078","CALCULO","BOYCE","DI PRIMA","1"
"2079","QUIMICA ORGANICA","McMurry, John",,"6"
"2080","QUIMICA","Chang, Raymond","College, Williams","7"
"2081","LEY NRO. 1084 - QUE REGULA EL PROCEDIMIENTO PARA E",,,"1"
"2082","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"2083","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"2084","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"2085","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"2086","VIII ENCUENTRO REGIONAL LATINOAMERICANO DE LA CIGR                                                  ","                                                                                                    ","                                                                                                    ","1"
"2087","SIATEMAS OPERACIONAIS","Romulo Silva de Oliveira","Alexandre da Silva Cerissimi","2"
"2088","MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","Guru                                                                                                ","Hiziroglu                                                                                           ","3"
"2089","Codigo Aduanero Comentado con su Reglamentaci?n","Jos? De Jes?s Caceres Farias",,"Segunda Edici?n"
"2090","SOCIOLOGIA","Fichter",,"1"
"2091","INTRODUCCION A LA INDUSTRIA DE LA HOSPITALIDAD                                                      ","FOSTER                                                                                              ","                                                                                                    ","1"
"2092","ADMINISTRACION MODERNA DE HOTELES Y MOTELES                                                         ","LATTIN                                                                                              ","                                                                                                    ","1"
"2093","ADMINISTRACION HOTELERA                                                                             ","FRANCISCO DE LA TORRE                                                                               ","                                                                                                    ","1"
"2094","CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    ","1"
"2095","UML Y Patrones Una Introduccion al Analisis y Dise?o orientado a objetos y al proceso unificado","Craig Larman",,"Segunda"
"2096","Administracion de Sistemas Gestores de Base de Datos","Ivan Lopez Montalban","M? Jesus Castellano Perez",
"2097","Organizacion y Arquitectura de Computadores","William Stallings",,"Septima"
"2098","CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    ","1"
"2099","CURSO DE SERVICIOS HOTELEROS - TECNICAS Y ORGANIZA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    ","1"
"2100","CURSO DE SERVICIOS HOTELEROS - GASTRONOMIA ESPA?OL                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    ","1"
"2101","CURSO DE SERVICIOS HOTELEROS - GASTRONOMIA INTERNA                                                  ","JAVIER CERRA                                                                                        ","                                                                                                    ","1"
"2102","LA UNE ENFRENTANDO TIEMPOS DE CAMBIOS Y DESAFIOS P                                                  ","ING. LUIS A. CADOGAN                                                                                ","                                                                                                    ","1"
"2103","HISTORIA DE LA CIVILIZACION","SARTHOU","MOURIE","1"
"2104","RELIABILITY EVALUATION OF POWER SYSTEMS                                                             ","Billinton, Roy                                                                                      ","Allan, Ronald N.                                                                                    ","1"
"2105","ANALISIS DE CIRCUITOS EN INGENIERIA                                                                 ","HAYT                                                                                                ","KEMMERLY                                                                                            ","5"
"2106","CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    ","1"
"2107","CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    ","1"
"2108","CONTROL DE CALIDAD                                                                                  ","Gonz?lez, Carlos                                                                                    ","                                                                                                    ","1"
"2109","MAQUINAS ELECTRICAS                                                                                 ","Chapman, Stephen                                                                                    ","                                                                                                    ","3"
"2110","Resistencia de los Materiales","Roberrt L Mott",,"Quinta"
"2111","Ingenieria del Software Un Enfoque desde la Guia SWEBOK","Salvador Sanchez","Miguel angel Sicilia","Primera"
"2112","Orientacion a Objetos Teoria y Practica","Grady Booch","Dario Cardacci","Primera"
"2113","Administracion Avanzada de Sistemas Informaticos","Julio Gomez Lopez","Francisco Gil Montoya","Primera"
"2114","RESISTENCIA DE MATERIALES","Ort?z Berrocal, Luis",,"2"
"2115","QUIMICA GENERAL","WHITTEN - DAVIS","PECK","5"
"2116","HISTORIA DE LA CIVILIZACION","SARTHOU","MOURIE","1"
"2117","PROBABILIDAD Y ESTADISTICA","SPIEGEL",,"1"
"2118","BASES DE DATOS","Ivan Lopez Montalban","M? Jesus Castellano Perez",
"2119","ANALISIS Y DISE?O DE SISTEMAS (KEN)","Kenneth Kendall","Julie Kendall","Octava"
"2120","Auditoria de Seguridad Informatica","Alvaro Gomez Vieites",,"Primera"
"2121","GEOMETRIA ANALITICA","FULLER","TARWATER","7"
"2122","RESISTENCIA DE MATERIALES","Ort?z Berrocal, Luis",,"2"
"2123","Arquitectura de Computadoras","Patricia Quiroga",,
"2124","Seguridad en Equipos Informaticos","Alvaro Gomez Vieites",,"Primera"
"2125","CALCULO CON GEOMETRIA ANALITICA","PROTTER","MORREY","3"
"2126","METODOS NUMERICOS CON MATLAB","John H. Mathews","Kurtis D. Fink","Tercera Edici?n"
"2127","ALGEBRA LINEAL","Lipschutz",,"2"
"2128","QUIMICA GENERAL","WHITTEN - DAVIS","PECK","5"
"2129","ALGEBRA LINEAL                                                                                      ","GROSSMAN                                                                                            ","                                                                                                    ","5"
"2130","MANUAL DE INSTRUMENTOS DE MEDIDAS ELETRONICAS","RUIZ VASSALLO",,"1"
"2131","FORNECIMENTO DE ENERGIA ELETRICA EM TENSAO SECUNDA",,,"1"
"2132","MANUAL TECNICO DE DIAGNOSTICO DE DEFEITOS EM TELEV","DIEFENBACH",,"1"
"2133","MANUTEN?AO E REPARO DE TV A CORES","DIEFENBACH",,"1"
"2134","FUNDAMENTOS DE LA TEORIA ELECTROMAGNETICA","REITZ","MILFORD","3"
"2135","INTRODUCCION A LAS COMPUTADORAS Y AL PROCESAMIENTO                                                  ","LONG                                                                                                ","                                                                                                    ","2"
"2136","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2137","TERMODINAMICA TOMO I                                                                                ","Cengel, Yunus                                                                                       ","Boles, Michael A.                                                                                   ","2"
"2138","MECANICA VECTORIAL PARA INGENIEROS-DINAM","Ferdinand P. Beer","E. Russell Johnston","Novena edicion"
"2139","IMPLANTACI?N DE LOS ELEMENTOS DE LA RED LOCAL","Francisco Milinas Robles",,"Primera"
"2140","Logica y Matematicas Discretas en la Informatica","Jaime Alejandro BohorquezbVillamizar",,"Primera"
"2141","PERITAJE JUDICIAL INFORM?TICO","Susana Noemi Tomasi",,"1?"
"2142","CLEI 99 - MEMORIAS","CLEI",,"1"
"2143","CLEI 99 - MEMORIAS","CLEI",,"1"
"2144","FISICA","ALONSO","FINN","1"
"2145","ALGEBRA SUPERIOR","Spiegel, Murray",,"1"
"2146","MAQUINAS ELECTRICAS Y TRANSFORMADORES                                                               ","Kosow                                                                                               ","                                                                                                    ","2"
"2147","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2148","PASCAL III                                                                                          ","                                                                                                    ","                                                                                                    ","1"
"2149","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2150","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2151","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2152","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2153","PASCAL III                                                                                          ","CONSORCIO NTS                                                                                       ","                                                                                                    ","1"
"2154","SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    ","1"
"2155","SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    ","1"
"2156","SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    ","1"
"2157","SISTEMA CMS DE ADMINISTRACION DE INSTALACIONES                                                      ","                                                                                                    ","                                                                                                    ","1"
"2158","COMPUTER - COMMUNICATION NETWORK DESING AND ANALYS","SCHWARTZ",,"1"
"2159","PROGRAMACION EN C","WAITE - PRATA","MARTIN","1"
"2160","PROCESSAMENTO DE DADOS","CARUSO","ALMEIDA","1"
"2161","INTRODUCTION TO PACE FOR DATA PROCESSING PROFESSIO",,,"1"
"2162","PROGRAMMING Z80","ZAKS",,"1"
"2163","A.P.O. ESTABLECIMIENTO DE OBJETIVOS E O PROCESSO A                                                  ","GIEGOLD                                                                                             ","                                                                                                    ","1"
"2164","METODOLOGIA CIENTIFICA","ROJAS",,"1"
"2165","EDUCACION VINCULA AL TRABAJO","ALMADA","CACERES","1"
"2166","COMUNICACION DE DATOS PARA PROGRAMADORES","PURSER",,"1"
